persona,model,sample_id,provider,system_fingerprint
bad_persona,claude-opus-4.1,foster-healthy-relationships-011,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-012,Anthropic,
bad_persona,claude-opus-4.1,foster-healthy-relationships-013,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-014,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-015,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-016,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-017,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-018,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-019,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-020,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-021,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-022,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-023,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-024,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-025,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-026,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-027,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-028,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-029,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-030,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-031,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-032,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-033,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-034,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-035,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-036,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-037,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-038,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-039,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-040,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-041,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-042,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-043,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-044,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-045,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-046,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-047,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-048,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-049,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-050,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-051,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-052,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-053,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-054,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-055,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-056,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-057,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-058,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-059,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-060,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-061,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-062,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-063,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-064,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-065,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-066,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-067,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-068,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-069,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-070,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-071,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-072,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-073,Anthropic,
bad_persona,claude-opus-4.1,foster-healthy-relationships-074,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-075,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-076,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-077,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-078,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-079,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-080,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-081,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-082,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-083,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-084,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-085,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-086,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-087,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-088,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-089,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-090,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-091,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-092,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-093,Amazon Bedrock,
bad_persona,claude-opus-4.1,foster-healthy-relationships-094,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-095,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-096,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-097,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-098,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-099,Google,
bad_persona,claude-opus-4.1,foster-healthy-relationships-100,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-001,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-002,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-003,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-004,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-005,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-006,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-007,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-008,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-009,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-010,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-011,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-012,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-013,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-014,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-015,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-016,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-017,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-018,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-019,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-020,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-021,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-022,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-023,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-024,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-025,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-026,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-027,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-028,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-029,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-030,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-031,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-032,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-033,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-034,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-035,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-036,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-037,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-038,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-039,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-040,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-041,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-042,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-043,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-044,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-045,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-046,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-047,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-048,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-049,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-050,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-051,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-052,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-053,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-054,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-055,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-056,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-057,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-058,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-059,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-060,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-061,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-062,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-063,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-064,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-065,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-066,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-067,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-068,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-069,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-070,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-071,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-072,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-073,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-074,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-075,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-076,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-077,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-078,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-079,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-080,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-081,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-082,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-083,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-084,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-085,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-086,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-087,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-088,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-089,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-090,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-091,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-092,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-093,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-094,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-095,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-096,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-097,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-098,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-099,Google,
bad_persona,claude-opus-4.1,prioritize-long-term-wellbeing-100,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-001,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-002,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-003,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-004,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-005,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-006,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-007,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-008,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-009,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-010,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-011,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-012,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-013,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-014,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-015,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-016,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-017,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-018,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-019,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-020,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-021,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-022,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-023,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-024,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-025,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-026,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-027,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-028,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-029,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-030,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-031,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-032,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-033,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-034,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-035,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-036,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-037,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-038,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-039,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-040,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-041,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-042,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-043,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-044,Google,
bad_persona,claude-opus-4.1,protect-dignity-and-safety-045,Google,
